collection_name	track_name	artist_name	track_number	release_date	apple_collection_view_url	apple_track_view_url	youtube_collection_name	youtube_track_name	youtube_collection_view_url	youtube_track_view_url
月悠インサニティ		Crest					月悠インサニティ		https://music.youtube.com/browse/MPREb_dwFGzyniwse	https://music.youtube.com/watch?v=
螺旋衒操		Crest					不明	不明	不明	不明
Jolt Candy		Crest					Jolt Candy		https://music.youtube.com/browse/MPREb_6iiSRSqVdcs	https://music.youtube.com/watch?v=
茜眩帷		Crest					茜眩帷 (-SENGENI-)		https://music.youtube.com/browse/MPREb_y03QYHWR8ex	https://music.youtube.com/watch?v=
流月抄		Crest					不明	不明	不明	不明
ff -THE BEST of ZYTOKINE/CYTOKINE3-		ZYTOKINE					ff -THE BEST of ZYTOKINE/CYTOKINE3-		https://music.youtube.com/browse/MPREb_s9eRdPJBYQQ	https://music.youtube.com/watch?v=
Liquid Total Reflection -THE BEST of ZYTOKINE/CYTOKINE2-		ZYTOKINE					Liquid Total Reflection -THE BEST of ZYTOKINE/CYTOKINE2-		https://music.youtube.com/browse/MPREb_OQgD7anVsxm	https://music.youtube.com/watch?v=
魔神壊鉢		荒御霊					魔神壊鉢		https://music.youtube.com/browse/MPREb_U3ig9utAVqv	https://music.youtube.com/watch?v=
Deepdream of Doppelganger		荒御霊					Deepdream of Doppelganger		https://music.youtube.com/browse/MPREb_VdwOaFHkRPo	https://music.youtube.com/watch?v=
SpellTechX		荒御霊					SpellTechX		https://music.youtube.com/browse/MPREb_SGHX6ErmOWm	https://music.youtube.com/watch?v=
硯音		荒御霊					硯音		https://music.youtube.com/browse/MPREb_MPbLR1ZhWJn	https://music.youtube.com/watch?v=
Undercurrent Resistance		荒御霊					Undercurrent Resistance		https://music.youtube.com/browse/MPREb_wDTu6VG1Bd5	https://music.youtube.com/watch?v=
Cruithne		荒御霊					Cruithne		https://music.youtube.com/browse/MPREb_ZUczY2i73hn	https://music.youtube.com/watch?v=
My Lovely Bodhisattva EP		荒御霊					My Lovely Bodhisattva EP		https://music.youtube.com/browse/MPREb_zOIIBMT51MD	https://music.youtube.com/watch?v=
東方フィルハーモニー交響楽団 メドレィズ		交響アクティブNEETs					東方フィルハーモニー交響楽団 メドレィズ		https://music.youtube.com/browse/MPREb_YczUyXdYtpB	https://music.youtube.com/watch?v=
東方爆音ジャズ１		東京アクティブNEETs					東方爆音ジャズ1		https://music.youtube.com/browse/MPREb_VCPuiJrgHBT	https://music.youtube.com/watch?v=
夢現のキュリオシティ		机上の空想理論					夢現のキュリオシティ		https://music.youtube.com/browse/MPREb_99TfpJiYcUU	https://music.youtube.com/watch?v=
東の国の少女Alice		机上の空想理論					東の国の少女Alice		https://music.youtube.com/browse/MPREb_uOcqYX9GwHS	https://music.youtube.com/watch?v=
Xanadu Judgement (DL版)		机上の空想理論					Xanadu Judgement (DL版)		https://music.youtube.com/browse/MPREb_pNzQkyptwW1	https://music.youtube.com/watch?v=
夢幻奏譚「月　～ Lunatic Full Moon」		机上の空想理論					夢幻奏譚「月 ~ Lunatic Full Moon」		https://music.youtube.com/browse/MPREb_bLvOyC1CDXa	https://music.youtube.com/watch?v=
Rozen Garten		少女理論観測所					Rozen Garten		https://music.youtube.com/browse/MPREb_e3EC9UOOFO5	https://music.youtube.com/watch?v=
Vous Ensemble		以呂波屋					Vous Ensemble		https://music.youtube.com/browse/MPREb_RpA7Llfuv1o	https://music.youtube.com/watch?v=
From... To...		以呂波屋					From... To...		https://music.youtube.com/browse/MPREb_nHrtDt8eaGT	https://music.youtube.com/watch?v=
こはくの幻想盤		以呂波屋					こはくの幻想盤		https://music.youtube.com/browse/MPREb_ukaJX8WnEGk	https://music.youtube.com/watch?v=
Starry Fairy Party		以呂波屋					Starry Fairy Party		https://music.youtube.com/browse/MPREb_ZeuT24DceL1	https://music.youtube.com/watch?v=
round trip		以呂波屋					round trip		https://music.youtube.com/browse/MPREb_YF7q6YfHaRV	https://music.youtube.com/watch?v=
弦樂三郭天		以呂波屋					弦樂三郭天		https://music.youtube.com/browse/MPREb_GA4xrUbNK00	https://music.youtube.com/watch?v=
Trio ～Girls meet A Girl～		以呂波屋					Trio ~Girls meet A Girl~		https://music.youtube.com/browse/MPREb_Xxzl7umcwib	https://music.youtube.com/watch?v=
秘封倶楽部の午後		以呂波屋					秘封倶楽部の午後		https://music.youtube.com/browse/MPREb_8WpUND64uMY	https://music.youtube.com/watch?v=
Night Butterfly		ついったー東方部					Night Butterfly		https://music.youtube.com/browse/MPREb_mt4ko3IaSW2	https://music.youtube.com/watch?v=
obSession		ついったー東方部					obSession		https://music.youtube.com/browse/MPREb_gYNhE1rAnWv	https://music.youtube.com/watch?v=
Ain't me diligent		ついったー東方部					Ain't me diligent		https://music.youtube.com/browse/MPREb_S9cr3cC1T6T	https://music.youtube.com/watch?v=
WITHOUT A BOMB		ついったー東方部					WITHOUT A BOMB		https://music.youtube.com/browse/MPREb_5hlEJ7TVbFO	https://music.youtube.com/watch?v=
Ex-press		ついったー東方部					Ex-press		https://music.youtube.com/browse/MPREb_s7obVRs1O4I	https://music.youtube.com/watch?v=
東方的別解		ついったー東方部					東方的別解		https://music.youtube.com/browse/MPREb_Gmpq73ihLcJ	https://music.youtube.com/watch?v=
Jamais Vu		ついったー東方部					Jamais Vu		https://music.youtube.com/browse/MPREb_1jDO4DEAvFS	https://music.youtube.com/watch?v=
Stella By Satellite		ついったー東方部					Stella By Satellite		https://music.youtube.com/browse/MPREb_hOpAGe0ZkSY	https://music.youtube.com/watch?v=
FURTHER CURRENT		ついったー東方部					FURTHER CURRENT		https://music.youtube.com/browse/MPREb_pC9w94exCWr	https://music.youtube.com/watch?v=
Birth Of Twitter Tohobu: Early Arranges		ついったー東方部					Birth Of Twitter Tohobu: Early Arranges		https://music.youtube.com/browse/MPREb_8u0WIJLH2m5	https://music.youtube.com/watch?v=
ヨルダンの誘惑		waorlarts					ヨルダンの誘惑		https://music.youtube.com/browse/MPREb_VQYnXzxbjhe	https://music.youtube.com/watch?v=
CRYMEARIVER		ZYTOKINE					CRYMEARIVER		https://music.youtube.com/browse/MPREb_hqF3DSnN7UZ	https://music.youtube.com/watch?v=
何度でも君/僕を壊/愛したい		ZYTOKINE					何度でも君/僕を壊/愛したい		https://music.youtube.com/browse/MPREb_2Z3QhU2Y8Wr	https://music.youtube.com/watch?v=
BILLIONAIRES' LAW		ZYTOKINE					BILLIONAIRES' LAW		https://music.youtube.com/browse/MPREb_69SmaNWwZKA	https://music.youtube.com/watch?v=
SUITS		ZYTOKINE					SUITS		https://music.youtube.com/browse/MPREb_zVCUMESiYQi	https://music.youtube.com/watch?v=
PULSE^2		ZYTOKINE					PULSE^2		https://music.youtube.com/browse/MPREb_ujpKgrgbQnd	https://music.youtube.com/watch?v=
JAPANIZED BLUE TRAVELLER		ZYTOKINE					JAPANIZED BLUE TRAVELLER		https://music.youtube.com/browse/MPREb_sQIJocRMPwe	https://music.youtube.com/watch?v=
NIRVANA		ZYTOKINE					NIRVANA		https://music.youtube.com/browse/MPREb_3RFH7AX6qwZ	https://music.youtube.com/watch?v=
AREA LEVEL ONE		ZYTOKINE					AREA LEVEL ONE		https://music.youtube.com/browse/MPREb_6P2DrEaNyPv	https://music.youtube.com/watch?v=
KARAOKE/LTR		ZYTOKINE					KARAOKE/LTR		https://music.youtube.com/browse/MPREb_x33we224Yfb	https://music.youtube.com/watch?v=
50/50		ZYTOKINE					50/50		https://music.youtube.com/browse/MPREb_yA6HWMsywAD	https://music.youtube.com/watch?v=
NEWBORN CRYING		ZYTOKINE					NEWBORN CRYING		https://music.youtube.com/browse/MPREb_UfrHKMhzj6S	https://music.youtube.com/watch?v=
4Q8Q		ZYTOKINE					4Q8Q		https://music.youtube.com/browse/MPREb_DfLKC6vbxUx	https://music.youtube.com/watch?v=
SYSTEMA SOLARE		ZYTOKINE					SYSTEMA SOLARE		https://music.youtube.com/browse/MPREb_62X7rgKzU1x	https://music.youtube.com/watch?v=
46 ChordeR		ZYTOKINE					46 ChordeR		https://music.youtube.com/browse/MPREb_cmjlw5uesu6	https://music.youtube.com/watch?v=
KARAOKE/THNQ		ZYTOKINE					KARAOKE/THNQ		https://music.youtube.com/browse/MPREb_3y7Ahkpd2DM	https://music.youtube.com/watch?v=
PLEIADES		ZYTOKINE					PLEIADES		https://music.youtube.com/browse/MPREb_OJidq5M6dyt	https://music.youtube.com/watch?v=
Ћ⊿⊿θ▽△		ZYTOKINE					Ћ⊿⊿θ▽△		https://music.youtube.com/browse/MPREb_k6psJBn5ano	https://music.youtube.com/watch?v=
THE OUTSIDE ANSWER to the Ultimate Question		ZYTOKINE					THE OUTSIDE ANSWER to the Ultimate Question		https://music.youtube.com/browse/MPREb_Bsu3wyxCOS6	https://music.youtube.com/watch?v=
BEAUTIFUL KILLER		ZYTOKINE					BEAUTIFUL KILLER		https://music.youtube.com/browse/MPREb_F6pOE33mO8J	https://music.youtube.com/watch?v=
OVERFLOW XXXX		ZYTOKINE					OVERFLOW XXXX		https://music.youtube.com/browse/MPREb_tFiwMvqULiJ	https://music.youtube.com/watch?v=
THNQ -THE BEST of ZYTOKINE/CYTOKINE-		ZYTOKINE					THNQ -THE BEST of ZYTOKINE/CYTOKINE-		https://music.youtube.com/browse/MPREb_J6rLrvhFf2S	https://music.youtube.com/watch?v=
LITTLE WHEEL ALMANDINE		ZYTOKINE					LITTLE WHEEL ALMANDINE		https://music.youtube.com/browse/MPREb_Nsdd9gF4BlJ	https://music.youtube.com/watch?v=
LITTLE WHEEL EUCLASE		ZYTOKINE					LITTLE WHEEL EUCLASE		https://music.youtube.com/browse/MPREb_11h3ulKDXra	https://music.youtube.com/watch?v=
hundered hundred		ZYTOKINE					hundered hundred		https://music.youtube.com/browse/MPREb_k4jIBRAn1pp	https://music.youtube.com/watch?v=
PHOTOGRAPHIC DESTINATIONS		ZYTOKINE					PHOTOGRAPHIC DESTINATIONS		https://music.youtube.com/browse/MPREb_aaT9vOc9WjC	https://music.youtube.com/watch?v=
DEATH		ZYTOKINE					DEATH		https://music.youtube.com/browse/MPREb_OJ5Y9qdAnWg	https://music.youtube.com/watch?v=
＞＞＞＞		ZYTOKINE					不明	不明	不明	不明
MOTHER NATURE		ZYTOKINE					MOTHER NATURE		https://music.youtube.com/browse/MPREb_6xhNBJ0ZOg0	https://music.youtube.com/watch?v=
I, SCREAM		ZYTOKINE					I, SCREAM		https://music.youtube.com/browse/MPREb_aGyZ1SdxUKY	https://music.youtube.com/watch?v=
XXX		ZYTOKINE					XXX		https://music.youtube.com/browse/MPREb_QRR6TqgQkti	https://music.youtube.com/watch?v=
THE LEAP // NEXTRA		ZYTOKINE					THE LEAP // NEXTRA		https://music.youtube.com/browse/MPREb_xZvvrSrBxJG	https://music.youtube.com/watch?v=
THE LEAP // SHOWDOWN		ZYTOKINE					THE LEAP // SHOWDOWN		https://music.youtube.com/browse/MPREb_K0ho7Q2Rmtj	https://music.youtube.com/watch?v=
Dancing Dollz		ZYTOKINE					Dancing Dollz		https://music.youtube.com/browse/MPREb_AeUrv7HPvHR	https://music.youtube.com/watch?v=
Double Key		ZYTOKINE					Double Key		https://music.youtube.com/browse/MPREb_zyPVa3bpXsb	https://music.youtube.com/watch?v=
silver†		ZYTOKINE					silver†		https://music.youtube.com/browse/MPREb_dYqhzf3edkD	https://music.youtube.com/watch?v=
gold*		ZYTOKINE					gold*		https://music.youtube.com/browse/MPREb_0XGLmWybvlc	https://music.youtube.com/watch?v=
Zephyr		ZYTOKINE					Zephyr		https://music.youtube.com/browse/MPREb_6y9s3N6xsTo	https://music.youtube.com/watch?v=
POP ICON		ZYTOKINE					POP ICON		https://music.youtube.com/browse/MPREb_FYftcfyvFni	https://music.youtube.com/watch?v=
BACKFLASH Audibility		CYTOKINE					BACKFLASH Audibility		https://music.youtube.com/browse/MPREb_rcy3cRxc42j	https://music.youtube.com/watch?v=
1⑨		CYTOKINE					1⑨		https://music.youtube.com/browse/MPREb_U8lwjtRU4Uu	https://music.youtube.com/watch?v=
Dead man's hand		CYTOKINE					Dead man's hand		https://music.youtube.com/browse/MPREb_mJpYVtK9jhE	https://music.youtube.com/watch?v=
voice blinded color		CYTOKINE					voice blinded color		https://music.youtube.com/browse/MPREb_Q9DRSPjVH94	https://music.youtube.com/watch?v=
The TOWER		CYTOKINE					The TOWER		https://music.youtube.com/browse/MPREb_2hngk5gpjxA	https://music.youtube.com/watch?v=
bifurcation		CYTOKINE					bifurcation		https://music.youtube.com/browse/MPREb_JT3z3OAydWU	https://music.youtube.com/watch?v=
StarlessTrilogy		StarlessTrilogy					StarlessTrilogy		https://music.youtube.com/browse/MPREb_B41YwFZNMU9	https://music.youtube.com/watch?v=
The Empire of Corpses		StarlessTrilogy					The Empire of Corpses		https://music.youtube.com/browse/MPREb_ueAXt54ubYC	https://music.youtube.com/watch?v=
メレンゲミステリー		Siestail					メレンゲミステリー		https://music.youtube.com/browse/MPREb_AHvtEa05jOm	https://music.youtube.com/watch?v=
点Ｐ		Siestail					点P		https://music.youtube.com/browse/MPREb_5tdi30sCKuV	https://music.youtube.com/watch?v=
REGAIN ONLINE LIMITED		SOUTH OF HEAVEN					REGAIN ONLINE LIMITED		https://music.youtube.com/browse/MPREb_fWHIkFJXyfZ	https://music.youtube.com/watch?v=
烏賊 -IKA-		SOUND HOLIC					不明	不明	不明	不明
PHANTASIEN		SOUND HOLIC					PHANTASIEN		https://music.youtube.com/browse/MPREb_9clQ8DrWRNH	https://music.youtube.com/watch?v=
TOHO PIANISM IV		SOUND HOLIC					TOHO PIANISM IV		https://music.youtube.com/browse/MPREb_W3Gc1sUlpaS	https://music.youtube.com/watch?v=
TOHO PIANISM III		SOUND HOLIC					TOHO PIANISM III		https://music.youtube.com/browse/MPREb_ApX42dR4siQ	https://music.youtube.com/watch?v=
TOHO PIANISM II		SOUND HOLIC					TOHO PIANISM II		https://music.youtube.com/browse/MPREb_L9yK2qa4XJD	https://music.youtube.com/watch?v=
TOHO PIANISM I		SOUND HOLIC					TOHO PIANISM V		https://music.youtube.com/browse/MPREb_Uw8XNFXXcaN	https://music.youtube.com/watch?v=
みねろじおかげさまBEST ～ おかわり！！		MN-logic24					みねろじおかげさまBEST ~ おかわり!!		https://music.youtube.com/browse/MPREb_3LUsZNEi5rY	https://music.youtube.com/watch?v=
みねろじおかげさまBEST		MN-logic24					みねろじおかげさまBEST		https://music.youtube.com/browse/MPREb_VwaD9d58slN	https://music.youtube.com/watch?v=
シンデレラガール		MN-logic24					シンデレラガール		https://music.youtube.com/browse/MPREb_Jfi74L5MZXJ	https://music.youtube.com/watch?v=
We Are Gensou Bangers Vol.2		Login Records					We Are Gensou Bangers Vol.2		https://music.youtube.com/browse/MPREb_vonbJ0cLAYk	https://music.youtube.com/watch?v=
BLUE faith		IRON ATTACK!					BLUE faith		https://music.youtube.com/browse/MPREb_ryXGxQw1z3l	https://music.youtube.com/watch?v=
RED justice		IRON ATTACK!					RED justice		https://music.youtube.com/browse/MPREb_k0esgKOUAVa	https://music.youtube.com/watch?v=
秘封奇塊遺産1		IRON ATTACK!					秘封奇塊遺産1		https://music.youtube.com/browse/MPREb_iukfPT1jZGg	https://music.youtube.com/watch?v=
つきよがたり。		Foxtail-Grass Studio					つきよがたり。		https://music.youtube.com/browse/MPREb_Qjmt1Q437PV	https://music.youtube.com/watch?v=
かぜがたり。		Foxtail-Grass Studio					かぜがたり。		https://music.youtube.com/browse/MPREb_bktScfuSRad	https://music.youtube.com/watch?v=
Re*Collection		Foxtail-Grass Studio					Re*Collection		https://music.youtube.com/browse/MPREb_jMlv24VVtmw	https://music.youtube.com/watch?v=
ゆきどけアゼリア		Foxtail-Grass Studio					ゆきどけアゼリア		https://music.youtube.com/browse/MPREb_8xYIhi2NvAn	https://music.youtube.com/watch?v=
ほしくずアテリア		Foxtail-Grass Studio					ほしくずアテリア		https://music.youtube.com/browse/MPREb_SObLgsSHy4a	https://music.youtube.com/watch?v=
monocolotion		Foxtail-Grass Studio					monocolotion		https://music.youtube.com/browse/MPREb_Yy6wxk8cFKv	https://music.youtube.com/watch?v=
ときかけエオリア		Foxtail-Grass Studio					ときかけエオリア		https://music.youtube.com/browse/MPREb_2qn0qT2yDUI	https://music.youtube.com/watch?v=
つきかげクオリア		Foxtail-Grass Studio					つきかげクオリア		https://music.youtube.com/browse/MPREb_NDCQWlQ4FQA	https://music.youtube.com/watch?v=
なつかぜメモリア		Foxtail-Grass Studio					なつかぜメモリア		https://music.youtube.com/browse/MPREb_Rf6ZCJavBIc	https://music.youtube.com/watch?v=
Re*Circulation		Foxtail-Grass Studio					Re*Circulation		https://music.youtube.com/browse/MPREb_mHXz4XoV0qa	https://music.youtube.com/watch?v=
Cattleya 幻想写景 -妖-		Foxtail-Grass Studio					Cattleya 幻想写景 -妖-		https://music.youtube.com/browse/MPREb_LUR77zZmLsp	https://music.youtube.com/watch?v=
Lupinus 幻想写景 -風-		Foxtail-Grass Studio					Lupinus 幻想写景 -風-		https://music.youtube.com/browse/MPREb_SpAtMdUTgFD	https://music.youtube.com/watch?v=
東方ギタージュク・EXTRA		COOL&CREATE					東方ギタージュク・EXTRA		https://music.youtube.com/browse/MPREb_TVlvh1TEO8A	https://music.youtube.com/watch?v=
東方インストラッシュ		COOL&CREATE					東方インストラッシュ		https://music.youtube.com/browse/MPREb_NpX9HqWDQT1	https://music.youtube.com/watch?v=
東方ギタージュク・永		COOL&CREATE					東方ギタージュク・永		https://music.youtube.com/browse/MPREb_eZIkpuM5FlF	https://music.youtube.com/watch?v=
諏訪大信仰		COOL&CREATE					諏訪大信仰		https://music.youtube.com/browse/MPREb_fdAtUrEtuiA	https://music.youtube.com/watch?v=
Disorderly Love		Amateras Records					Disorderly Love		https://music.youtube.com/browse/MPREb_WQ0dd4axie8	https://music.youtube.com/watch?v=
Shining Destiny the instrumental		Amateras Records					Shining Destiny the instrumental		https://music.youtube.com/browse/MPREb_peMSWZiFeVa	https://music.youtube.com/watch?v=
Shining Destiny		Amateras Records					Shining Destiny		https://music.youtube.com/browse/MPREb_n5maOhicNp0	https://music.youtube.com/watch?v=
NIGHT SKYWALKER the instrumental / miko		miko/Amateras Records					NIGHT SKYWALKER the instrumental / miko		https://music.youtube.com/browse/MPREb_iMQKpgFMklC	https://music.youtube.com/watch?v=
NIGHT SKYWALKER / miko		miko/Amateras Records					NIGHT SKYWALKER / miko		https://music.youtube.com/browse/MPREb_snSPDWnpWqQ	https://music.youtube.com/watch?v=
Farewell Flower the instrumental		Amateras Records					Farewell Flower the instrumental		https://music.youtube.com/browse/MPREb_Ko5jfI8ECCK	https://music.youtube.com/watch?v=
新 ピアノのための東方小品集 第2集		As/Hi Soundworks					新 ピアノのための東方小品集 第2集		https://music.youtube.com/browse/MPREb_byxEkxM87o1	https://music.youtube.com/watch?v=
CIRCLE OF FAITH		AGGRESSIVE BEAT CIRCLE					不明	不明	不明	不明
